planet_name,host_star,discovery_method,discovery_year,orbital_period_days,planet_mass_earth,planet_radius_earth,equilibrium_temp_k,distance_parsecs,in_habitable_zone
Kepler-1260 b,Kepler-1260,Transit,2016.0,19.1187753,,1.77,,1734.43,False
Kepler-1261 b,Kepler-1261,Transit,2016.0,48.4308991,,2.26,,744.294,False
Kepler-1262 b,Kepler-1262,Transit,2016.0,8.67900242,,1.82,,1054.87,False
Kepler-1263 b,Kepler-1263,Transit,2016.0,4.55139967,,1.14,,664.83,False
Kepler-522 b,Kepler-522,Transit,2016.0,38.58422849,,6.91,,639.239,False
Kepler-167 d,Kepler-167,Transit,2016.0,21.80379,,1.238,538.0,341.908,False
Kepler-1264 b,Kepler-1264,Transit,2016.0,0.968526023,,1.18,,801.993,False
Kepler-1265 b,Kepler-1265,Transit,2016.0,6.49441289,,1.35,,583.641,False
Kepler-1266 b,Kepler-1266,Transit,2016.0,28.474748,,2.58,,849.312,False
Kepler-1267 b,Kepler-1267,Transit,2016.0,13.0313945,,3.01,,1379.43,False
Kepler-1268 b,Kepler-1268,Transit,2016.0,40.9903986,,2.03,,1840.77,False
Kepler-436 c,Kepler-436,Transit,2016.0,16.79713874,,2.33,,588.867,False
Kepler-1269 b,Kepler-1269,Transit,2016.0,37.3331536,,1.63,,1097.23,False
Kepler-1270 b,Kepler-1270,Transit,2016.0,6.03356196,,3.32,,1095.05,False
Kepler-1271 b,Kepler-1271,Transit,2016.0,3.0255955,,1.48,,831.991,False
Kepler-1272 b,Kepler-1272,Transit,2016.0,51.1309704,,2.37,,1206.37,False
Kepler-1273 b,Kepler-1273,Transit,2016.0,28.625653,,2.49,,1114.24,False
Kepler-1274 b,Kepler-1274,Transit,2016.0,6.98152703,,1.42,,614.648,False
Kepler-523 b,Kepler-523,Transit,2016.0,5.835983111,,1.96,,253.295,False
Kepler-1275 b,Kepler-1275,Transit,2016.0,3.65691115,,1.48,,1153.98,False
Kepler-1276 b,Kepler-1276,Transit,2016.0,12.5720095,,1.19,,538.481,False
Kepler-1277 b,Kepler-1277,Transit,2016.0,40.8365012,,1.6,,557.193,False
Kepler-1278 b,Kepler-1278,Transit,2016.0,3.23941344,,1.01,,889.426,False
Kepler-1279 b,Kepler-1279,Transit,2016.0,23.4774101,,1.75,,1494.22,False
Kepler-1280 b,Kepler-1280,Transit,2016.0,66.5579057,,1.87,,1486.7,False
Kepler-1281 b,Kepler-1281,Transit,2016.0,3.11602791,,1.64,,,False
Kepler-1282 b,Kepler-1282,Transit,2016.0,2.131946513,,1.55,,1103.29,False
Kepler-1283 b,Kepler-1283,Transit,2016.0,12.9460978,,1.91,,2921.99,False
Kepler-1284 b,Kepler-1284,Transit,2016.0,0.664073806,,1.21,,882.324,False
Kepler-1285 b,Kepler-1285,Transit,2016.0,14.7967458,,0.97,,422.269,False
Kepler-1286 b,Kepler-1286,Transit,2016.0,11.25402929,,2.15,,1354.46,False
Kepler-1287 b,Kepler-1287,Transit,2016.0,11.47685909,,1.54,,1003.26,False
Kepler-1288 b,Kepler-1288,Transit,2016.0,2.76122421,,1.12,,814.078,False
Kepler-1289 b,Kepler-1289,Transit,2016.0,7.99019627,,1.52,,1053.57,False
Kepler-512 b,Kepler-512,Transit,2016.0,34.43587975,,2.69,,467.375,False
Kepler-1290 b,Kepler-1290,Transit,2016.0,4.69500134,,1.42,,1593.7,False
Kepler-1291 b,Kepler-1291,Transit,2016.0,8.63043276,,1.66,,897.352,False
Kepler-1292 b,Kepler-1292,Transit,2016.0,3.27646405,,1.82,,1493.43,False
Kepler-1293 b,Kepler-1293,Transit,2016.0,5.57654784,,0.97,,1028.16,False
Kepler-513 b,Kepler-513,Transit,2016.0,28.86235584,,2.2,,468.258,False
Kepler-1294 b,Kepler-1294,Transit,2016.0,115.6862258,,3.19,,1855.7,False
Kepler-1295 b,Kepler-1295,Transit,2016.0,3.81371974,,1.55,,1174.46,False
Kepler-1296 b,Kepler-1296,Transit,2016.0,8.3839865,,0.91,,1551.54,False
Kepler-1297 b,Kepler-1297,Transit,2016.0,1.68189002,,0.97,,1439.47,False
Kepler-1298 b,Kepler-1298,Transit,2016.0,7.12811928,,1.31,,544.163,False
Kepler-514 b,Kepler-514,Transit,2016.0,5.65179605,,1.72,,455.336,False
Kepler-1299 b,Kepler-1299,Transit,2016.0,19.9400874,,2.98,,1404.94,False
Kepler-1300 b,Kepler-1300,Transit,2016.0,22.2419092,,1.37,,777.025,False
Kepler-1301 b,Kepler-1301,Transit,2016.0,9.08237046,,1.4,,854.28,False
Kepler-616 c,Kepler-616,Transit,2016.0,90.4113556,,3.41,,945.775,False
Kepler-1302 b,Kepler-1302,Transit,2016.0,8.83922659,,1.43,,634.58,False
Kepler-1303 b,Kepler-1303,Transit,2016.0,7.56127224,,1.42,,897.783,False
Kepler-1304 b,Kepler-1304,Transit,2016.0,16.1288853,,2.29,,2176.08,False
Kepler-1305 b,Kepler-1305,Transit,2016.0,13.5630972,,1.88,,1575.23,False
Kepler-1306 b,Kepler-1306,Transit,2016.0,16.29595382,,1.91,,1107.5,False
Kepler-1307 b,Kepler-1307,Transit,2016.0,18.01621096,,2.47,,1014.62,False
Kepler-1308 b,Kepler-1308,Transit,2016.0,2.104338119,,0.52,,112.705,False
Kepler-1309 b,Kepler-1309,Transit,2016.0,28.8432647,,2.37,,,False
Kepler-1310 b,Kepler-1310,Transit,2016.0,0.679336272,,1.44,,569.185,False
Kepler-1312 b,Kepler-1312,Transit,2016.0,5.448325286,,2.1,,299.104,False
Kepler-517 b,Kepler-517,Transit,2016.0,60.92832271,,2.67,,289.907,False
Kepler-1313 b,Kepler-1313,Transit,2016.0,3.833091178,,1.76,,174.234,False
Kepler-1314 b,Kepler-1314,Transit,2016.0,5.424749281,,5.11,,,False
Kepler-1315 b,Kepler-1315,Transit,2016.0,0.84338011,,1.38,,480.869,False
Kepler-1316 b,Kepler-1316,Transit,2016.0,87.9732136,,3.54,,800.871,False
Kepler-1317 b,Kepler-1317,Transit,2016.0,0.568874427,,1.56,,728.303,False
Kepler-1318 b,Kepler-1318,Transit,2016.0,213.257663,,3.11,,475.248,False
Kepler-1319 b,Kepler-1319,Transit,2016.0,2.886762645,,1.34,,103.917,False
Kepler-1320 b,Kepler-1320,Transit,2016.0,0.868386528,,1.7,,647.424,False
Kepler-1321 b,Kepler-1321,Transit,2016.0,11.12830484,,4.92,,769.146,False
Kepler-1322 b,Kepler-1322,Transit,2016.0,0.962867382,,1.61,,1350.32,False
Kepler-1323 b,Kepler-1323,Transit,2016.0,0.929906678,,1.52,,465.417,False
Kepler-1324 b,Kepler-1324,Transit,2016.0,4.115844679,,1.51,,481.667,False
Kepler-1325 b,Kepler-1325,Transit,2016.0,33.8786838,,2.86,,973.368,False
Kepler-1326 b,Kepler-1326,Transit,2016.0,42.3514267,,4.18,,698.326,False
Kepler-1327 b,Kepler-1327,Transit,2016.0,14.88801098,,1.8,,678.069,False
Kepler-1328 b,Kepler-1328,Transit,2016.0,4.52158888,,0.98,,813.543,False
Kepler-1329 b,Kepler-1329,Transit,2016.0,9.33646594,,2.17,,588.037,False
Kepler-1330 b,Kepler-1330,Transit,2016.0,10.10769068,,1.65,,1720.48,False
Kepler-1331 b,Kepler-1331,Transit,2016.0,0.789161653,,1.05,,319.197,False
Kepler-1332 b,Kepler-1332,Transit,2016.0,11.87456832,,1.37,,528.685,False
Kepler-1333 b,Kepler-1333,Transit,2016.0,109.6471842,,2.81,,932.446,False
Kepler-1334 b,Kepler-1334,Transit,2016.0,15.64591713,,2.29,,1223.04,False
Kepler-1335 b,Kepler-1335,Transit,2016.0,6.26406846,,1.45,,621.853,False
Kepler-1336 b,Kepler-1336,Transit,2016.0,23.198681,,1.98,,1126.64,False
Kepler-1337 b,Kepler-1337,Transit,2016.0,24.4002549,,2.41,,601.629,False
Kepler-1338 b,Kepler-1338,Transit,2016.0,0.935118057,,0.92,,753.26,False
Kepler-1339 b,Kepler-1339,Transit,2016.0,1.341555127,,0.71,,371.049,False
Kepler-1340 b,Kepler-1340,Transit,2016.0,0.665026916,,1.55,,981.779,False
Kepler-1341 b,Kepler-1341,Transit,2016.0,132.9968322,,2.99,,476.957,False
Kepler-1342 b,Kepler-1342,Transit,2016.0,2.215710358,,1.66,,890.724,False
Kepler-1343 b,Kepler-1343,Transit,2016.0,3.35183158,,1.93,,1756.71,False
Kepler-1344 b,Kepler-1344,Transit,2016.0,4.7683049,,1.84,,853.959,False
Kepler-1345 b,Kepler-1345,Transit,2016.0,44.6169557,,2.36,,1355.02,False
Kepler-1346 b,Kepler-1346,Transit,2016.0,3.40165668,,1.58,,843.701,False
Kepler-1347 b,Kepler-1347,Transit,2016.0,14.00947528,,1.03,,,False
Kepler-1348 b,Kepler-1348,Transit,2016.0,27.5722742,,1.94,,1213.82,False
Kepler-1349 b,Kepler-1349,Transit,2016.0,2.12823928,,0.7,,276.323,False
Kepler-1350 b,Kepler-1350,Transit,2016.0,4.4968604,,2.52,,340.691,False
Kepler-515 b,Kepler-515,Transit,2016.0,19.96371318,,1.46,,,False
Kepler-1351 b,Kepler-1351,Transit,2016.0,0.916140768,,0.65,,202.782,False
Kepler-521 b,Kepler-521,Transit,2016.0,22.20813214,,3.18,,830.638,False
Kepler-1352 b,Kepler-1352,Transit,2016.0,1.877882748,,0.89,,670.829,False
Kepler-1353 b,Kepler-1353,Transit,2016.0,24.7543966,,1.8,,593.384,False
Kepler-1354 b,Kepler-1354,Transit,2016.0,76.613377,,2.97,,1119.45,False
Kepler-1355 b,Kepler-1355,Transit,2016.0,1.289588112,,1.46,,911.269,False
Kepler-1356 b,Kepler-1356,Transit,2016.0,0.634002937,,1.53,,845.228,False
Kepler-1357 b,Kepler-1357,Transit,2016.0,3.0091324,,1.28,,1015.69,False
Kepler-1358 b,Kepler-1358,Transit,2016.0,7.06317341,,1.12,,546.998,False
Kepler-1359 b,Kepler-1359,Transit,2016.0,59.4970952,,2.83,,614.859,False
Kepler-1360 b,Kepler-1360,Transit,2016.0,40.5286413,,3.4,,1516.27,False
Kepler-1361 b,Kepler-1361,Transit,2016.0,3.57554956,,0.86,,389.143,False
Kepler-1362 b,Kepler-1362,Transit,2016.0,136.205626,,2.6,,731.298,False
Kepler-1363 b,Kepler-1363,Transit,2016.0,2.94194094,,1.25,,541.714,False
Kepler-1364 b,Kepler-1364,Transit,2016.0,13.32196237,,2.15,,1056.9,False
Kepler-1365 b,Kepler-1365,Transit,2016.0,7.69993485,,0.92,,840.128,False
Kepler-1366 b,Kepler-1366,Transit,2016.0,2.164570968,,1.43,,465.826,False
Kepler-525 b,Kepler-525,Transit,2016.0,18.68404933,,2.63,,992.852,False
Kepler-1367 b,Kepler-1367,Transit,2016.0,1.574090272,,0.92,,401.484,False
Kepler-526 b,Kepler-526,Transit,2016.0,5.458498316,,1.99,,666.146,False
Kepler-1368 b,Kepler-1368,Transit,2016.0,0.675649486,,1.65,,1635.82,False
Kepler-1369 b,Kepler-1369,Transit,2016.0,25.873148,,2.69,,1236.56,False
Kepler-1370 b,Kepler-1370,Transit,2016.0,20.2641684,,1.84,,1004.1,False
Kepler-527 b,Kepler-527,Transit,2016.0,13.28535633,,2.84,,750.04,False
Kepler-1371 b,Kepler-1371,Transit,2016.0,3.4462039,,0.73,,515.334,False
Kepler-1372 b,Kepler-1372,Transit,2016.0,1.311555568,,1.27,,1303.22,False
Kepler-1373 b,Kepler-1373,Transit,2016.0,1.29123275,,1.16,,1699.46,False
Kepler-1374 b,Kepler-1374,Transit,2016.0,10.65276707,,2.29,,1078.46,False
Kepler-1375 b,Kepler-1375,Transit,2016.0,3.3004192,,1.74,,1430.84,False
Kepler-528 b,Kepler-528,Transit,2016.0,19.78297415,,2.08,,784.23,False
Kepler-1376 b,Kepler-1376,Transit,2016.0,5.30880656,,1.05,,868.056,False
Kepler-1377 b,Kepler-1377,Transit,2016.0,0.740928422,,1.25,,1146.1,False
Kepler-1378 b,Kepler-1378,Transit,2016.0,11.95398936,,2.2,,506.434,False
Kepler-1379 b,Kepler-1379,Transit,2016.0,0.881841146,,1.3,,971.325,False
Kepler-529 b,Kepler-529,Transit,2016.0,1.980357663,,1.86,,799.008,False
Kepler-1380 b,Kepler-1380,Transit,2016.0,10.3108245,,1.43,,2462.94,False
Kepler-1381 b,Kepler-1381,Transit,2016.0,25.3842686,,2.25,,1197.04,False
Kepler-1382 b,Kepler-1382,Transit,2016.0,16.3583055,,1.88,,738.261,False
Kepler-1383 b,Kepler-1383,Transit,2016.0,13.9093583,,1.41,,1027.21,False
Kepler-1384 b,Kepler-1384,Transit,2016.0,15.36262753,,1.94,,,False
Kepler-1385 b,Kepler-1385,Transit,2016.0,2.88879862,,0.85,,688.795,False
Kepler-1386 b,Kepler-1386,Transit,2016.0,6.73972381,,1.24,,835.882,False
Kepler-1387 b,Kepler-1387,Transit,2016.0,2.279526656,,0.93,,455.358,False
Kepler-1388 b,Kepler-1388,Transit,2016.0,12.2854603,,2.59,,453.795,False
Kepler-530 b,Kepler-530,Transit,2016.0,39.30941904,,3.01,,457.709,False
Kepler-1389 b,Kepler-1389,Transit,2016.0,99.2530951,,1.77,,497.093,False
Kepler-1390 b,Kepler-1390,Transit,2016.0,6.48021673,,1.18,,723.431,False
Kepler-531 b,Kepler-531,Transit,2016.0,29.88485741,,2.78,,252.762,False
Kepler-532 b,Kepler-532,Transit,2016.0,12.92491623,,2.57,,312.798,False
Kepler-755 c,Kepler-755,Transit,2016.0,2.853133644,,1.26,,399.034,False
Kepler-758 d,Kepler-758,Transit,2016.0,20.4966197,,2.12,,1502.32,False
Kepler-533 b,Kepler-533,Transit,2016.0,28.51120525,,3.38,,302.955,False
Kepler-524 b,Kepler-524,Transit,2016.0,7.97419807,,1.91,,1058.24,False
Kepler-1050 c,Kepler-1050,Transit,2016.0,21.1284569,,1.48,,490.488,False
Kepler-534 b,Kepler-534,Transit,2016.0,15.95994513,,2.24,,570.659,False
Kepler-535 b,Kepler-535,Transit,2016.0,4.903321551,,2.36,,685.599,False
Kepler-1208 b,Kepler-1208,Transit,2016.0,11.08507637,,2.32,,825.176,False
Kepler-536 b,Kepler-536,Transit,2016.0,1.827082299,,3.1,,462.322,False
Kepler-245 e,Kepler-245,Transit,2016.0,3.219821056,,1.75,,861.527,False
Kepler-304 e,Kepler-304,Transit,2016.0,1.499146953,,1.2,,434.684,False
Kepler-537 b,Kepler-537,Transit,2016.0,3.247555219,,1.41,,439.4,False
Kepler-903 c,Kepler-903,Transit,2016.0,62.9228557,,2.53,,1369.24,False
Kepler-758 e,Kepler-758,Transit,2016.0,8.1934719,,1.53,,1502.32,False
Kepler-461 b,Kepler-461,Transit,2016.0,8.313783059,,2.58,,692.158,False
Kepler-722 c,Kepler-722,Transit,2016.0,105.144749,,2.82,,1239.5,False
Kepler-763 b,Kepler-763,Transit,2016.0,1.19655156,,1.22,,962.459,False
Kepler-769 c,Kepler-769,Transit,2016.0,15.9870174,,1.79,,1169.57,False
Kepler-770 c,Kepler-770,Transit,2016.0,1.475322314,,1.2,,930.457,False
Kepler-770 d,Kepler-770,Transit,2016.0,4.15244722,,1.4,,930.457,False
Kepler-783 b,Kepler-783,Transit,2016.0,4.29264638,,0.78,,516.09,False
Kepler-887 c,Kepler-887,Transit,2016.0,7.63846023,,1.13,,886.588,False
Kepler-896 b,Kepler-896,Transit,2016.0,144.547396,,2.53,,2334.93,False
Kepler-1311 b,Kepler-1311,Transit,2016.0,11.1726994,,1.24,,866.331,False
Kepler-1311 c,Kepler-1311,Transit,2016.0,2.53573424,,1.22,,866.331,False
Kepler-398 d,Kepler-398,Transit,2016.0,6.83437001,,0.88,,177.355,False
Kepler-1321 c,Kepler-1321,Transit,2016.0,2.226491086,,2.4,,769.146,False
Kepler-1336 c,Kepler-1336,Transit,2016.0,5.77721211,,1.71,,1126.64,False
Kepler-1365 c,Kepler-1365,Transit,2016.0,4.77468005,,0.8,,840.128,False
Kepler-1370 c,Kepler-1370,Transit,2016.0,7.44142113,,1.27,,1004.1,False
Kepler-1371 c,Kepler-1371,Transit,2016.0,2.00541269,,0.64,,515.334,False
Kepler-1388 c,Kepler-1388,Transit,2016.0,5.53608151,,2.26,,453.795,False
Kepler-1391 b,Kepler-1391,Transit,2016.0,54.4092333,,1.68,,1038.35,False
Kepler-1392 b,Kepler-1392,Transit,2016.0,15.1410397,,1.96,,,False
Kepler-1393 b,Kepler-1393,Transit,2016.0,2.44357812,,0.8,,544.456,False
Kepler-1394 b,Kepler-1394,Transit,2016.0,3.93766373,,1.39,,640.409,False
Kepler-1395 b,Kepler-1395,Transit,2016.0,3.78470649,,0.8,,492.894,False
Kepler-1396 b,Kepler-1396,Transit,2016.0,18.2206421,,2.07,,1066.46,False
Kepler-1397 b,Kepler-1397,Transit,2016.0,47.449955,,1.72,,1198.25,False
Kepler-1398 b,Kepler-1398,Transit,2016.0,2.78815679,,0.9,,852.204,False
Kepler-1398 c,Kepler-1398,Transit,2016.0,4.13827595,,1.03,,852.204,False
Kepler-1399 b,Kepler-1399,Transit,2016.0,1.638653058,,1.25,,1385.7,False
Kepler-1400 b,Kepler-1400,Transit,2016.0,9.06689421,,1.62,,752.237,False
Kepler-1401 b,Kepler-1401,Transit,2016.0,11.20066445,,1.68,,1425.43,False
Kepler-1402 b,Kepler-1402,Transit,2016.0,2.03387914,,0.76,,1493.64,False
Kepler-1403 b,Kepler-1403,Transit,2016.0,5.19492202,,2.14,,2163.9,False
Kepler-1404 b,Kepler-1404,Transit,2016.0,15.9314739,,2.01,,962.183,False
Kepler-1405 b,Kepler-1405,Transit,2016.0,28.2274184,,3.96,,1530.3,False
Kepler-1406 b,Kepler-1406,Transit,2016.0,11.62905828,,1.1,,572.403,False
Kepler-1407 b,Kepler-1407,Transit,2016.0,20.0711504,,2.25,,1396.41,False
Kepler-1408 b,Kepler-1408,Transit,2016.0,2.99793191,,0.89,,535.048,False
Kepler-1410 b,Kepler-1410,Transit,2016.0,60.866168,,1.78,,,False
Kepler-1411 b,Kepler-1411,Transit,2016.0,86.1150888,,2.82,,1660.48,False
Kepler-1412 b,Kepler-1412,Transit,2016.0,3.6146051,,0.83,,755.678,False
Kepler-1413 b,Kepler-1413,Transit,2016.0,13.1829642,,1.82,,1167.49,False
Kepler-1414 b,Kepler-1414,Transit,2016.0,3.51576315,,1.23,,570.835,False
Kepler-1415 b,Kepler-1415,Transit,2016.0,0.63642408,,1.29,,1043.56,False
Kepler-1416 b,Kepler-1416,Transit,2016.0,1.49514952,,0.88,,949.59,False
Kepler-1417 b,Kepler-1417,Transit,2016.0,20.3505213,,1.0,,991.845,False
Kepler-1418 b,Kepler-1418,Transit,2016.0,22.4764425,,1.66,,,False
Kepler-1419 b,Kepler-1419,Transit,2016.0,42.5215895,,2.86,,1498.58,False
Kepler-1420 b,Kepler-1420,Transit,2016.0,6.69960006,,1.28,,1054.37,False
Kepler-1421 b,Kepler-1421,Transit,2016.0,6.9131112,,0.93,,783.401,False
Kepler-1422 b,Kepler-1422,Transit,2016.0,18.6051942,,2.02,,2465.84,False
Kepler-1423 b,Kepler-1423,Transit,2016.0,23.955378,,1.06,,,False
Kepler-1424 b,Kepler-1424,Transit,2016.0,29.6091744,,1.16,,661.421,False
Kepler-1426 b,Kepler-1426,Transit,2016.0,14.2563227,,1.56,,1697.81,False
Kepler-1427 b,Kepler-1427,Transit,2016.0,0.968972376,,1.1,,,False
Kepler-1428 b,Kepler-1428,Transit,2016.0,10.67607169,,1.64,,1530.32,False
Kepler-1429 b,Kepler-1429,Transit,2016.0,4.48487493,,1.29,,1214.09,False
Kepler-1430 b,Kepler-1430,Transit,2016.0,2.46050993,,1.18,,875.523,False
Kepler-1431 b,Kepler-1431,Transit,2016.0,5.86601526,,1.47,,1623.24,False
Kepler-1432 b,Kepler-1432,Transit,2016.0,23.9109011,,2.22,,2171.87,False
Kepler-1433 b,Kepler-1433,Transit,2016.0,4.13592271,,1.56,,,False
Kepler-1434 b,Kepler-1434,Transit,2016.0,8.05333618,,1.11,,775.529,False
Kepler-575 b,Kepler-575,Transit,2016.0,9.37891944,,2.39,,853.977,False
Kepler-1435 b,Kepler-1435,Transit,2016.0,4.45343281,,0.86,,704.211,False
Kepler-1436 b,Kepler-1436,Transit,2016.0,9.705716,,1.31,,2530.62,False
Kepler-1437 b,Kepler-1437,Transit,2016.0,10.9295461,,1.37,,2101.69,False
Kepler-1438 b,Kepler-1438,Transit,2016.0,2.31942009,,0.94,,1154.13,False
Kepler-1439 b,Kepler-1439,Transit,2016.0,8.07392849,,1.46,,225.393,False
Kepler-1440 b,Kepler-1440,Transit,2016.0,39.859484,,1.26,,1115.35,False
Kepler-1441 b,Kepler-1441,Transit,2016.0,39.4419839,,1.31,,1110.48,False
Kepler-511 b,Kepler-511,Transit,2016.0,296.637865,,6.35,,651.999,False
Kepler-524 c,Kepler-524,Transit,2016.0,1.88897906,,0.96,,1058.24,False
Kepler-683 b,Kepler-683,Transit,2016.0,2.539183179,,1.97,,1023.07,False
Kepler-549 c,Kepler-549,Transit,2016.0,117.040498,,2.93,,635.145,False
Kepler-157 d,Kepler-157,Transit,2016.0,7.02573474,,1.46,,773.713,False
Kepler-684 b,Kepler-684,Transit,2016.0,6.770302008,,3.36,,1731.27,False
Kepler-603 d,Kepler-603,Transit,2016.0,6.2171292,,1.32,,1539.63,False
Kepler-605 c,Kepler-605,Transit,2016.0,2.358951515,,0.86,,556.58,False
Kepler-610 c,Kepler-610,Transit,2016.0,151.86392,,3.3,,845.824,False
Kepler-192 d,Kepler-192,Transit,2016.0,6.47027579,,1.02,,651.674,False
Kepler-619 c,Kepler-619,Transit,2016.0,1.208465026,,1.69,,900.678,False
Kepler-198 d,Kepler-198,Transit,2016.0,1.31184443,,1.53,,495.358,False
Kepler-625 c,Kepler-625,Transit,2016.0,4.1653651,,1.05,,760.708,False
Kepler-217 d,Kepler-217,Transit,2016.0,3.88689525,,1.32,,1104.64,False
Kepler-653 c,Kepler-653,Transit,2016.0,0.900376476,,0.78,,595.634,False
Kepler-1541 b,Kepler-1541,Transit,2016.0,8.40691199,,1.16,,416.692,False
Kepler-1542 b,Kepler-1542,Transit,2016.0,3.95116882,,0.76,,399.114,False
Kepler-1542 c,Kepler-1542,Transit,2016.0,2.89223021,,0.65,,399.114,False
Kepler-1543 b,Kepler-1543,Transit,2016.0,6.96710269,,2.71,,921.784,False
Kepler-1544 b,Kepler-1544,Transit,2016.0,168.811174,,1.78,,335.09,False
Kepler-1545 b,Kepler-1545,Transit,2016.0,163.692349,,2.7,,729.964,False
Kepler-1546 b,Kepler-1546,Transit,2016.0,19.5974971,,3.13,,931.956,False
Kepler-1547 b,Kepler-1547,Transit,2016.0,0.692979676,,0.9,,674.695,False
Kepler-1548 b,Kepler-1548,Transit,2016.0,124.828679,,2.64,,872.279,False
Kepler-482 b,Kepler-482,Transit,2016.0,56.35418576,,2.36,,313.068,False
Kepler-1549 b,Kepler-1549,Transit,2016.0,214.886545,,2.57,,803.052,False
Kepler-1154 c,Kepler-1154,Transit,2016.0,8.45808312,,2.36,,1460.1,False
Kepler-1550 b,Kepler-1550,Transit,2016.0,225.582809,,3.02,,1179.01,False
Kepler-1551 b,Kepler-1551,Transit,2016.0,24.4973698,,2.66,,1463.72,False
Kepler-1552 b,Kepler-1552,Transit,2016.0,184.771853,,2.47,,769.096,False
Kepler-685 b,Kepler-685,Transit,2016.0,1.6255222,,10.58,,938.715,False
Kepler-154 f,Kepler-154,Transit,2016.0,9.91935684,,1.5,,915.212,False
Kepler-1165 b,Kepler-1165,Transit,2016.0,9.478522,,1.55,,1575.2,False
Kepler-541 b,Kepler-541,Transit,2016.0,5.08005848,,3.36,,1060.68,False
Kepler-1553 b,Kepler-1553,Transit,2016.0,4.24261881,,1.15,,692.594,False
Kepler-1554 b,Kepler-1554,Transit,2016.0,198.088774,,2.9,,946.847,False
Kepler-1555 b,Kepler-1555,Transit,2016.0,8.10501635,,1.61,,2013.27,False
Kepler-1556 b,Kepler-1556,Transit,2016.0,8.82713457,,1.96,,944.54,False
Kepler-542 b,Kepler-542,Transit,2016.0,13.14497566,,1.57,,436.016,False
Kepler-1557 b,Kepler-1557,Transit,2016.0,3.74032496,,1.53,,1380.16,False
Kepler-1178 b,Kepler-1178,Transit,2016.0,31.80634,,1.07,,482.287,False
Kepler-1558 b,Kepler-1558,Transit,2016.0,3.50470358,,0.68,,325.737,False
Kepler-1559 b,Kepler-1559,Transit,2016.0,0.971915428,,0.72,,614.827,False
Kepler-1560 b,Kepler-1560,Transit,2016.0,3.03195744,,0.89,,502.497,False
Kepler-466 b,Kepler-466,Transit,2016.0,51.07926307,,2.85,,530.122,False
Kepler-1561 b,Kepler-1561,Transit,2016.0,1.005207007,,1.09,,839.076,False
Kepler-576 b,Kepler-576,Transit,2016.0,29.91136794,,3.27,,617.55,False
Kepler-1562 b,Kepler-1562,Transit,2016.0,64.2737752,,3.55,,2060.72,False
Kepler-1563 b,Kepler-1563,Transit,2016.0,3.43276598,,0.75,,616.697,False
Kepler-1564 b,Kepler-1564,Transit,2016.0,18.0540381,,1.47,,908.805,False
Kepler-1565 b,Kepler-1565,Transit,2016.0,1.538188437,,1.19,,629.93,False
Kepler-1566 b,Kepler-1566,Transit,2016.0,0.539915238,,0.79,,466.586,False
Kepler-1567 b,Kepler-1567,Transit,2016.0,153.979578,,2.73,,1206.11,False
Kepler-1568 b,Kepler-1568,Transit,2016.0,20.925392,,1.3,,916.313,False
Kepler-1569 b,Kepler-1569,Transit,2016.0,5.79180156,,1.68,,945.454,False
Kepler-543 b,Kepler-543,Transit,2016.0,13.89961966,,2.5,,221.802,False
Kepler-1570 b,Kepler-1570,Transit,2016.0,26.548955,,1.07,,918.995,False
Kepler-1571 b,Kepler-1571,Transit,2016.0,3.38555488,,1.52,,675.303,False
Kepler-1572 b,Kepler-1572,Transit,2016.0,5.49548621,,0.94,,946.602,False
Kepler-1573 b,Kepler-1573,Transit,2016.0,2.6157554,,1.2,,1455.36,False
Kepler-1574 b,Kepler-1574,Transit,2016.0,6.9424334,,1.29,,1384.16,False
Kepler-1575 b,Kepler-1575,Transit,2016.0,2.55314213,,1.31,,1246.92,False
Kepler-1245 c,Kepler-1245,Transit,2016.0,2.936584681,,1.44,,805.936,False
Kepler-1576 b,Kepler-1576,Transit,2016.0,6.98471973,,1.04,,460.91,False
Kepler-1254 c,Kepler-1254,Transit,2016.0,3.60084276,,1.3,,622.818,False
Kepler-1577 b,Kepler-1577,Transit,2016.0,6.30560247,,1.13,,510.029,False
Kepler-468 b,Kepler-468,Transit,2016.0,38.478757067,,13.34,,442.871,False
Kepler-1578 b,Kepler-1578,Transit,2016.0,1.450886907,,1.04,,1064.05,False
Kepler-1254 d,Kepler-1254,Transit,2016.0,5.72717226,,1.31,,622.818,False
Kepler-555 b,Kepler-555,Transit,2016.0,16.21775407,,2.83,,973.121,False
Kepler-1579 b,Kepler-1579,Transit,2016.0,0.849907889,,0.84,,,False
Kepler-1580 b,Kepler-1580,Transit,2016.0,56.6449279,,2.11,,1002.02,False
Kepler-1581 b,Kepler-1581,Transit,2016.0,6.28385491,,0.8,,493.175,False
Kepler-1582 b,Kepler-1582,Transit,2016.0,4.83817712,,1.49,,78.8906,False
Kepler-1583 b,Kepler-1583,Transit,2016.0,9.32807355,,0.6,,403.933,False
Kepler-1584 b,Kepler-1584,Transit,2016.0,13.3997099,,1.61,,1416.31,False
Kepler-556 b,Kepler-556,Transit,2016.0,11.72292176,,2.24,,674.598,False
Kepler-1585 b,Kepler-1585,Transit,2016.0,3.5827463,,1.79,,944.465,False
